Entry	Entry name	Status	Protein names	Gene names	Organism	Length
P67775	PP2AA_HUMAN	reviewed	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform (PP2A-alpha) (EC 3.1.3.16) (Replication protein C) (RP-C)	PPP2CA	Homo sapiens (Human)	309
Q96NA2	RILP_HUMAN	reviewed	Rab-interacting lysosomal protein	RILP PP10141	Homo sapiens (Human)	401
O95153	RIMB1_HUMAN	reviewed	Peripheral-type benzodiazepine receptor-associated protein 1 (PRAX-1) (Peripheral benzodiazepine receptor-interacting protein) (PBR-IP) (RIMS-binding protein 1) (RIM-BP1) (TSPO-associated protein 1)	TSPOAP1 BZRAP1 KIAA0612 RBP1 RIMBP1	Homo sapiens (Human)	1857
O15034	RIMB2_HUMAN	reviewed	RIMS-binding protein 2 (RIM-BP2)	RIMBP2 KIAA0318 RBP2	Homo sapiens (Human)	1052
Q9ULI2	RIMKB_HUMAN	reviewed	Beta-citrylglutamate synthase B (EC 6.3.1.17) (N-acetyl-aspartylglutamate synthetase B) (NAAG synthetase B) (NAAGS) (EC 6.3.2.41) (Ribosomal protein S6 modification-like protein B)	RIMKLB FAM80B KIAA1238	Homo sapiens (Human)	386
Q08209	PP2BA_HUMAN	reviewed	Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform (EC 3.1.3.16) (CAM-PRP catalytic subunit) (Calmodulin-dependent calcineurin A subunit alpha isoform)	PPP3CA CALNA CNA	Homo sapiens (Human)	521
P16298	PP2BB_HUMAN	reviewed	Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform (EC 3.1.3.16) (CAM-PRP catalytic subunit) (Calmodulin-dependent calcineurin A subunit beta isoform) (CNA beta)	PPP3CB CALNA2 CALNB CNA2	Homo sapiens (Human)	524
A8MPX8	PP2D1_HUMAN	reviewed	Protein phosphatase 2C-like domain-containing protein 1	PP2D1 C3orf48	Homo sapiens (Human)	630
P60510	PP4C_HUMAN	reviewed	Serine/threonine-protein phosphatase 4 catalytic subunit (PP4C) (Pp4) (EC 3.1.3.16) (Protein phosphatase X) (PP-X)	PPP4C PPP4 PPX	Homo sapiens (Human)	307
Q9NY27	PP4R2_HUMAN	reviewed	Serine/threonine-protein phosphatase 4 regulatory subunit 2	PPP4R2 SBBI57	Homo sapiens (Human)	417
Q6NUP7	PP4R4_HUMAN	reviewed	Serine/threonine-protein phosphatase 4 regulatory subunit 4	PPP4R4 KIAA1622 PP4R4	Homo sapiens (Human)	873
Q9UPN7	PP6R1_HUMAN	reviewed	Serine/threonine-protein phosphatase 6 regulatory subunit 1 (SAPS domain family member 1)	PPP6R1 KIAA1115 PP6R1 SAPS1	Homo sapiens (Human)	881
Q5H9R7	PP6R3_HUMAN	reviewed	Serine/threonine-protein phosphatase 6 regulatory subunit 3 (SAPS domain family member 3) (Sporulation-induced transcript 4-associated protein SAPL)	PPP6R3 C11orf23 KIAA1558 PP6R3 SAPL SAPS3	Homo sapiens (Human)	873
O14813	PHX2A_HUMAN	reviewed	Paired mesoderm homeobox protein 2A (ARIX1 homeodomain protein) (Aristaless homeobox protein homolog) (Paired-like homeobox 2A)	PHOX2A ARIX PMX2A	Homo sapiens (Human)	284
Q5UE93	PI3R6_HUMAN	reviewed	Phosphoinositide 3-kinase regulatory subunit 6 (Phosphoinositide 3-kinase gamma adapter protein of 87 kDa) (p84 PI3K adapter protein) (p84 PIKAP) (p87 PI3K adapter protein) (p87PIKAP)	PIK3R6 C17orf38	Homo sapiens (Human)	754
Q92521	PIGB_HUMAN	reviewed	GPI mannosyltransferase 3 (EC 2.4.1.-) (GPI mannosyltransferase III) (GPI-MT-III) (Phosphatidylinositol-glycan biosynthesis class B protein) (PIG-B)	PIGB	Homo sapiens (Human)	554
Q8TCI5	PIFO_HUMAN	reviewed	Protein pitchfork	PIFO C1orf88	Homo sapiens (Human)	191
Q3MUY2	PIGY_HUMAN	reviewed	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y (Phosphatidylinositol-glycan biosynthesis class Y protein) (PIG-Y)	PIGY	Homo sapiens (Human)	71
P22061	PIMT_HUMAN	reviewed	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PIMT) (EC 2.1.1.77) (L-isoaspartyl protein carboxyl methyltransferase) (Protein L-isoaspartyl/D-aspartyl methyltransferase) (Protein-beta-aspartate methyltransferase)	PCMT1	Homo sapiens (Human)	227
Q9BXM7	PINK1_HUMAN	reviewed	Serine/threonine-protein kinase PINK1, mitochondrial (EC 2.7.11.1) (BRPK) (PTEN-induced putative kinase protein 1)	PINK1	Homo sapiens (Human)	581
Q16512	PKN1_HUMAN	reviewed	Serine/threonine-protein kinase N1 (EC 2.7.11.13) (Protease-activated kinase 1) (PAK-1) (Protein kinase C-like 1) (Protein kinase C-like PKN) (Protein kinase PKN-alpha) (Protein-kinase C-related kinase 1) (Serine-threonine protein kinase N)	PKN1 PAK1 PKN PRK1 PRKCL1	Homo sapiens (Human)	942
Q63HM9	PLCX3_HUMAN	reviewed	PI-PLC X domain-containing protein 3	PLCXD3	Homo sapiens (Human)	321
P00747	PLMN_HUMAN	reviewed	Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]	PLG	Homo sapiens (Human)	810
Q9NYY3	PLK2_HUMAN	reviewed	Serine/threonine-protein kinase PLK2 (EC 2.7.11.21) (Polo-like kinase 2) (PLK-2) (hPlk2) (Serine/threonine-protein kinase SNK) (hSNK) (Serum-inducible kinase)	PLK2 SNK	Homo sapiens (Human)	685
O43660	PLRG1_HUMAN	reviewed	Pleiotropic regulator 1	PLRG1	Homo sapiens (Human)	514
Q9HBL7	PLRKT_HUMAN	reviewed	Plasminogen receptor (KT) (Plg-R(KT))	PLGRKT C9orf46 AD025 MDS030	Homo sapiens (Human)	147
Q6ZV29	PLPL7_HUMAN	reviewed	Patatin-like phospholipase domain-containing protein 7 (EC 3.1.1.-)	PNPLA7 C9orf111	Homo sapiens (Human)	1317
O60733	PLPL9_HUMAN	reviewed	85/88 kDa calcium-independent phospholipase A2 (CaI-PLA2) (EC 3.1.1.4) (Group VI phospholipase A2) (GVI PLA2) (Intracellular membrane-associated calcium-independent phospholipase A2 beta) (iPLA2-beta) (Patatin-like phospholipase domain-containing protein 9) (PNPLA9)	PLA2G6 PLPLA9	Homo sapiens (Human)	806
Q96GM1	PLPR2_HUMAN	reviewed	Phospholipid phosphatase-related protein type 2 (EC 3.1.3.4) (Lipid phosphate phosphatase-related protein type 2) (Plasticity-related gene 4 protein) (PRG-4)	PLPPR2 LPPR2 PRG4	Homo sapiens (Human)	343
A8MQ11	PM2P5_HUMAN	reviewed	Postmeiotic segregation increased 2-like protein 5 (Postmeiotic segregation increased protein 4) (Postmeiotic segregation increased protein 7) (Putative postmeiotic segregation increased 2 pseudogene 5)	PMS2P5 PMS2L5 PMS4 PMS7	Homo sapiens (Human)	134
P40967	PMEL_HUMAN	reviewed	Melanocyte protein PMEL (ME20-M) (ME20M) (Melanocyte protein Pmel 17) (Melanocytes lineage-specific antigen GP100) (Melanoma-associated ME20 antigen) (P1) (P100) (Premelanosome protein) (Silver locus protein homolog) [Cleaved into: M-alpha (95 kDa melanocyte-specific secreted glycoprotein) (P26) (Secreted melanoma-associated ME20 antigen) (ME20-S) (ME20S); M-beta]	PMEL D12S53E PMEL17 SILV	Homo sapiens (Human)	661
P09086	PO2F2_HUMAN	reviewed	POU domain, class 2, transcription factor 2 (Lymphoid-restricted immunoglobulin octamer-binding protein NF-A2) (Octamer-binding protein 2) (Oct-2) (Octamer-binding transcription factor 2) (OTF-2)	POU2F2 OCT2 OTF2	Homo sapiens (Human)	479
P63135	POK7_HUMAN	reviewed	Endogenous retrovirus group K member 7 Pol protein (HERV-K(III) Pol protein) (HERV-K102 Pol protein) (HERV-K_1q22 provirus ancestral Pol protein) [Includes: Reverse transcriptase (RT) (EC 2.7.7.49); Ribonuclease H (RNase H) (EC 3.1.26.4); Integrase (IN)]	ERVK-7	Homo sapiens (Human)	1459
Q9UBT6	POLK_HUMAN	reviewed	DNA polymerase kappa (EC 2.7.7.7) (DINB protein) (DINP)	POLK DINB1	Homo sapiens (Human)	870
Q12837	PO4F2_HUMAN	reviewed	POU domain, class 4, transcription factor 2 (Brain-specific homeobox/POU domain protein 3B) (Brain-3B) (Brn-3B)	POU4F2 BRN3B	Homo sapiens (Human)	409
Q15166	PON3_HUMAN	reviewed	Serum paraoxonase/lactonase 3 (EC 3.1.1.2) (EC 3.1.1.81) (EC 3.1.8.1)	PON3	Homo sapiens (Human)	354
Q8NE79	POPD1_HUMAN	reviewed	Blood vessel epicardial substance (hBVES) (Popeye domain-containing protein 1) (Popeye protein 1)	BVES POP1 POPDC1	Homo sapiens (Human)	360
Q99575	POP1_HUMAN	reviewed	Ribonucleases P/MRP protein subunit POP1 (hPOP1) (EC 3.1.26.5)	POP1 KIAA0061	Homo sapiens (Human)	1024
Q13162	PRDX4_HUMAN	reviewed	Peroxiredoxin-4 (EC 1.11.1.15) (Antioxidant enzyme AOE372) (AOE37-2) (Peroxiredoxin IV) (Prx-IV) (Thioredoxin peroxidase AO372) (Thioredoxin-dependent peroxide reductase A0372)	PRDX4	Homo sapiens (Human)	271
P49642	PRI1_HUMAN	reviewed	DNA primase small subunit (EC 2.7.7.-) (DNA primase 49 kDa subunit) (p49)	PRIM1	Homo sapiens (Human)	420
Q9NQV6	PRD10_HUMAN	reviewed	PR domain zinc finger protein 10 (EC 2.1.1.-) (PR domain-containing protein 10) (Tristanin)	PRDM10 KIAA1231 PFM7 TRIS	Homo sapiens (Human)	1147
Q9UKN5	PRDM4_HUMAN	reviewed	PR domain zinc finger protein 4 (EC 2.1.1.-) (PR domain-containing protein 4)	PRDM4 PFM1	Homo sapiens (Human)	801
Q5VTL8	PR38B_HUMAN	reviewed	Pre-mRNA-splicing factor 38B (Sarcoma antigen NY-SAR-27)	PRPF38B	Homo sapiens (Human)	546
Q9NQV8	PRDM8_HUMAN	reviewed	PR domain zinc finger protein 8 (EC 2.1.1.-) (PR domain-containing protein 8)	PRDM8 PFM5	Homo sapiens (Human)	689
Q9NQV7	PRDM9_HUMAN	reviewed	Histone-lysine N-methyltransferase PRDM9 (EC 2.1.1.43) (PR domain zinc finger protein 9) (PR domain-containing protein 9)	PRDM9 PFM6	Homo sapiens (Human)	894
Q06830	PRDX1_HUMAN	reviewed	Peroxiredoxin-1 (EC 1.11.1.15) (Natural killer cell-enhancing factor A) (NKEF-A) (Proliferation-associated gene protein) (PAG) (Thioredoxin peroxidase 2) (Thioredoxin-dependent peroxide reductase 2)	PRDX1 PAGA PAGB TDPX2	Homo sapiens (Human)	199
P35080	PROF2_HUMAN	reviewed	Profilin-2 (Profilin II)	PFN2	Homo sapiens (Human)	140
P07225	PROS_HUMAN	reviewed	Vitamin K-dependent protein S	PROS1 PROS	Homo sapiens (Human)	676
Q6PEW0	PRS54_HUMAN	reviewed	Inactive serine protease 54 (Cancer/testis antigen 67) (CT67) (Plasma kallikrein-like protein 4)	PRSS54 KLKBL4	Homo sapiens (Human)	395
Q8TB68	PRR7_HUMAN	reviewed	Proline-rich protein 7 (Synaptic proline-rich membrane protein)	PRR7	Homo sapiens (Human)	274
P17980	PRS6A_HUMAN	reviewed	26S proteasome regulatory subunit 6A (26S proteasome AAA-ATPase subunit RPT5) (Proteasome 26S subunit ATPase 3) (Proteasome subunit P50) (Tat-binding protein 1) (TBP-1)	PSMC3 TBP1	Homo sapiens (Human)	439
Q5JRX3	PREP_HUMAN	reviewed	Presequence protease, mitochondrial (hPreP) (EC 3.4.24.-) (Pitrilysin metalloproteinase 1) (Metalloprotease 1) (hMP1)	PITRM1 KIAA1104 MP1	Homo sapiens (Human)	1037
Q9HAZ2	PRD16_HUMAN	reviewed	PR domain zinc finger protein 16 (PR domain-containing protein 16) (Transcription factor MEL1) (MDS1/EVI1-like gene 1)	PRDM16 KIAA1675 MEL1 PFM13	Homo sapiens (Human)	1276
P49643	PRI2_HUMAN	reviewed	DNA primase large subunit (EC 2.7.7.-) (DNA primase 58 kDa subunit) (p58)	PRIM2 PRIM2A	Homo sapiens (Human)	509
Q9H4Q4	PRD12_HUMAN	reviewed	PR domain zinc finger protein 12 (EC 2.1.1.-) (PR domain-containing protein 12)	PRDM12 PFM9	Homo sapiens (Human)	367
O43272	PROD_HUMAN	reviewed	Proline dehydrogenase 1, mitochondrial (EC 1.5.5.2) (Proline oxidase) (Proline oxidase 2) (p53-induced gene 6 protein)	PRODH PIG6 POX2 PRODH2	Homo sapiens (Human)	600
P07737	PROF1_HUMAN	reviewed	Profilin-1 (Epididymis tissue protein Li 184a) (Profilin I)	PFN1	Homo sapiens (Human)	140
O94906	PRP6_HUMAN	reviewed	Pre-mRNA-processing factor 6 (Androgen receptor N-terminal domain-transactivating protein 1) (ANT-1) (PRP6 homolog) (U5 snRNP-associated 102 kDa protein) (U5-102 kDa protein)	PRPF6 C20orf14	Homo sapiens (Human)	941
Q6P2Q9	PRP8_HUMAN	reviewed	Pre-mRNA-processing-splicing factor 8 (220 kDa U5 snRNP-specific protein) (PRP8 homolog) (Splicing factor Prp8) (p220)	PRPF8 PRPC8	Homo sapiens (Human)	2335
Q99633	PRP18_HUMAN	reviewed	Pre-mRNA-splicing factor 18 (PRP18 homolog) (hPRP18)	PRPF18 HPRP18	Homo sapiens (Human)	342
Q6MZQ0	PRR5L_HUMAN	reviewed	Proline-rich protein 5-like (Protein observed with Rictor-2) (Protor-2)	PRR5L PROTOR2	Homo sapiens (Human)	368
Q2L4Q9	PRS53_HUMAN	reviewed	Serine protease 53 (EC 3.4.21.-) (Polyserine protease 3) (Polyserase-3)	PRSS53	Homo sapiens (Human)	553
Q6ZR98	PRS43_HUMAN	reviewed	Putative inactive serine protease 43	PRSS43	Homo sapiens (Human)	269
E7EML9	PRS44_HUMAN	reviewed	Serine protease 44 (EC 3.4.21.-) (Testis serine protease 4) (TESSP-4)	PRSS44 TESSP4	Homo sapiens (Human)	344
Q99811	PRRX2_HUMAN	reviewed	Paired mesoderm homeobox protein 2 (Paired-related homeobox protein 2) (PRX-2)	PRRX2 PMX2 PRX2	Homo sapiens (Human)	253
P62333	PRS10_HUMAN	reviewed	26S proteasome regulatory subunit 10B (26S proteasome AAA-ATPase subunit RPT4) (Proteasome 26S subunit ATPase 6) (Proteasome subunit p42)	PSMC6 SUG2	Homo sapiens (Human)	389
P27635	RL10_HUMAN	reviewed	60S ribosomal protein L10 (Laminin receptor homolog) (Large ribosomal subunit protein uL16) (Protein QM) (Ribosomal protein L10) (Tumor suppressor QM)	RPL10 DXS648E QM	Homo sapiens (Human)	214
P28065	PSB9_HUMAN	reviewed	Proteasome subunit beta type-9 (EC 3.4.25.1) (Low molecular mass protein 2) (Macropain chain 7) (Multicatalytic endopeptidase complex chain 7) (Proteasome chain 7) (Proteasome subunit beta-1i) (Really interesting new gene 12 protein)	PSMB9 LMP2 PSMB6i RING12	Homo sapiens (Human)	219
P21246	PTN_HUMAN	reviewed	Pleiotrophin (PTN) (Heparin-binding brain mitogen) (HBBM) (Heparin-binding growth factor 8) (HBGF-8) (Heparin-binding growth-associated molecule) (HB-GAM) (Heparin-binding neurite outgrowth-promoting factor 1) (HBNF-1) (Osteoblast-specific factor 1) (OSF-1)	PTN HBNF1 NEGF1	Homo sapiens (Human)	168
Q05209	PTN12_HUMAN	reviewed	Tyrosine-protein phosphatase non-receptor type 12 (EC 3.1.3.48) (PTP-PEST) (Protein-tyrosine phosphatase G1) (PTPG1)	PTPN12	Homo sapiens (Human)	780
Q15257	PTPA_HUMAN	reviewed	Serine/threonine-protein phosphatase 2A activator (EC 5.2.1.8) (PP2A, subunit B', PR53 isoform) (Phosphotyrosyl phosphatase activator) (PTPA) (Serine/threonine-protein phosphatase 2A regulatory subunit 4) (Serine/threonine-protein phosphatase 2A regulatory subunit B')	PTPA PPP2R4	Homo sapiens (Human)	358
P10586	PTPRF_HUMAN	reviewed	Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48) (Leukocyte common antigen related) (LAR)	PTPRF LAR	Homo sapiens (Human)	1907
Q12913	PTPRJ_HUMAN	reviewed	Receptor-type tyrosine-protein phosphatase eta (Protein-tyrosine phosphatase eta) (R-PTP-eta) (EC 3.1.3.48) (Density-enhanced phosphatase 1) (DEP-1) (HPTP eta) (Protein-tyrosine phosphatase receptor type J) (R-PTP-J) (CD antigen CD148)	PTPRJ DEP1	Homo sapiens (Human)	1337
P29350	PTN6_HUMAN	reviewed	Tyrosine-protein phosphatase non-receptor type 6 (EC 3.1.3.48) (Hematopoietic cell protein-tyrosine phosphatase) (Protein-tyrosine phosphatase 1C) (PTP-1C) (Protein-tyrosine phosphatase SHP-1) (SH-PTP1)	PTPN6 HCP PTP1C	Homo sapiens (Human)	595
P35236	PTN7_HUMAN	reviewed	Tyrosine-protein phosphatase non-receptor type 7 (EC 3.1.3.48) (Hematopoietic protein-tyrosine phosphatase) (HEPTP) (Protein-tyrosine phosphatase LC-PTP)	PTPN7	Homo sapiens (Human)	360
Q9UMZ3	PTPRQ_HUMAN	reviewed	Phosphatidylinositol phosphatase PTPRQ (EC 3.1.3.-) (Receptor-type tyrosine-protein phosphatase Q) (PTP-RQ) (R-PTP-Q) (EC 3.1.3.48)	PTPRQ	Homo sapiens (Human)	2332
Q15256	PTPRR_HUMAN	reviewed	Receptor-type tyrosine-protein phosphatase R (R-PTP-R) (EC 3.1.3.48) (Ch-1PTPase) (NC-PTPCOM1) (Protein-tyrosine phosphatase PCPTP1)	PTPRR ECPTP PTPRQ	Homo sapiens (Human)	657
Q13332	PTPRS_HUMAN	reviewed	Receptor-type tyrosine-protein phosphatase S (R-PTP-S) (EC 3.1.3.48) (Receptor-type tyrosine-protein phosphatase sigma) (R-PTP-sigma)	PTPRS	Homo sapiens (Human)	1948
O14522	PTPRT_HUMAN	reviewed	Receptor-type tyrosine-protein phosphatase T (R-PTP-T) (EC 3.1.3.48) (Receptor-type tyrosine-protein phosphatase rho) (RPTP-rho)	PTPRT KIAA0283	Homo sapiens (Human)	1441
O15067	PUR4_HUMAN	reviewed	Phosphoribosylformylglycinamidine synthase (FGAM synthase) (FGAMS) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase) (FGAR amidotransferase) (FGAR-AT) (Formylglycinamide ribotide amidotransferase)	PFAS KIAA0361	Homo sapiens (Human)	1338
Q96M27	PRRC1_HUMAN	reviewed	Protein PRRC1 (Proline-rich and coiled-coil-containing protein 1)	PRRC1	Homo sapiens (Human)	445
Q6UWB4	PRS55_HUMAN	reviewed	Serine protease 55 (EC 3.4.21.-) (Testis serine protease 1) (T-SP1)	PRSS55 TSP1 UNQ9391/PRO34284	Homo sapiens (Human)	352
Q5T870	PRR9_HUMAN	reviewed	Proline-rich protein 9	PRR9	Homo sapiens (Human)	116
P26373	RL13_HUMAN	reviewed	60S ribosomal protein L13 (Breast basic conserved protein 1) (Large ribosomal subunit protein eL13)	RPL13 BBC1 OK/SW-cl.46	Homo sapiens (Human)	211
P50914	RL14_HUMAN	reviewed	60S ribosomal protein L14 (CAG-ISL 7) (Large ribosomal subunit protein eL14)	RPL14	Homo sapiens (Human)	215
P06401	PRGR_HUMAN	reviewed	Progesterone receptor (PR) (Nuclear receptor subfamily 3 group C member 3)	PGR NR3C3	Homo sapiens (Human)	933
Q96I23	PREY_HUMAN	reviewed	Protein preY, mitochondrial (PIGY upstream reading frame protein)	PYURF PREY	Homo sapiens (Human)	114
P85299	PRR5_HUMAN	reviewed	Proline-rich protein 5 (Protein observed with Rictor-1) (Protor-1)	PRR5 PROTOR1 PP610	Homo sapiens (Human)	388
Q8NF86	PRS33_HUMAN	reviewed	Serine protease 33 (EC 3.4.21.-) (Serine protease EOS)	PRSS33	Homo sapiens (Human)	280
Q7RTY3	PRS45_HUMAN	reviewed	Serine protease 45 (EC 3.4.21.-) (Testis serine protease 5)	PRSS45 TESSP5	Homo sapiens (Human)	260
P43686	PRS6B_HUMAN	reviewed	26S proteasome regulatory subunit 6B (26S proteasome AAA-ATPase subunit RPT3) (MB67-interacting protein) (MIP224) (Proteasome 26S subunit ATPase 4) (Tat-binding protein 7) (TBP-7)	PSMC4 MIP224 TBP7	Homo sapiens (Human)	418
P62906	RL10A_HUMAN	reviewed	60S ribosomal protein L10a (CSA-19) (Large ribosomal subunit protein uL1) (Neural precursor cell expressed developmentally down-regulated protein 6) (NEDD-6)	RPL10A NEDD6	Homo sapiens (Human)	217
Q96L21	RL10L_HUMAN	reviewed	60S ribosomal protein L10-like (Large ribosomal subunit protein uL16-like)	RPL10L	Homo sapiens (Human)	214
P49720	PSB3_HUMAN	reviewed	Proteasome subunit beta type-3 (EC 3.4.25.1) (Proteasome chain 13) (Proteasome component C10-II) (Proteasome theta chain)	PSMB3	Homo sapiens (Human)	205
Q99436	PSB7_HUMAN	reviewed	Proteasome subunit beta type-7 (EC 3.4.25.1) (Macropain chain Z) (Multicatalytic endopeptidase complex chain Z) (Proteasome subunit Z)	PSMB7 Z	Homo sapiens (Human)	277
P28062	PSB8_HUMAN	reviewed	Proteasome subunit beta type-8 (EC 3.4.25.1) (Low molecular mass protein 7) (Macropain subunit C13) (Multicatalytic endopeptidase complex subunit C13) (Proteasome component C13) (Proteasome subunit beta-5i) (Really interesting new gene 10 protein)	PSMB8 LMP7 PSMB5i RING10 Y2	Homo sapiens (Human)	276
P28072	PSB6_HUMAN	reviewed	Proteasome subunit beta type-6 (EC 3.4.25.1) (Macropain delta chain) (Multicatalytic endopeptidase complex delta chain) (Proteasome delta chain) (Proteasome subunit Y)	PSMB6 LMPY Y	Homo sapiens (Human)	239
Q92932	PTPR2_HUMAN	reviewed	Receptor-type tyrosine-protein phosphatase N2 (R-PTP-N2) (EC 3.1.3.-) (EC 3.1.3.48) (Islet cell autoantigen-related protein) (IAR) (ICAAR) (Phogrin) [Cleaved into: IA-2beta60]	PTPRN2 KIAA0387	Homo sapiens (Human)	1015
Q9UHX1	PUF60_HUMAN	reviewed	Poly(U)-binding-splicing factor PUF60 (60 kDa poly(U)-binding-splicing factor) (FUSE-binding protein-interacting repressor) (FBP-interacting repressor) (Ro-binding protein 1) (RoBP1) (Siah-binding protein 1) (Siah-BP1)	PUF60 FIR ROBPI SIAHBP1	Homo sapiens (Human)	559
P62829	RL23_HUMAN	reviewed	60S ribosomal protein L23 (60S ribosomal protein L17) (Large ribosomal subunit protein uL14)	RPL23	Homo sapiens (Human)	140
Q8N142	PURA1_HUMAN	reviewed	Adenylosuccinate synthetase isozyme 1 (AMPSase 1) (AdSS 1) (EC 6.3.4.4) (Adenylosuccinate synthetase, basic isozyme) (Adenylosuccinate synthetase, muscle isozyme) (M-type adenylosuccinate synthetase) (IMP--aspartate ligase 1)	ADSSL1 ADSS1	Homo sapiens (Human)	457
Q9UQG0	POK11_HUMAN	reviewed	Endogenous retrovirus group K member 11 Pol protein (HERV-K_3q27.2 provirus ancestral Pol protein) [Includes: Reverse transcriptase (RT) (EC 2.7.7.49); Ribonuclease H (RNase H) (EC 3.1.26.4); Integrase (IN)]	ERVK-11	Homo sapiens (Human)	969
Q9QC07	POK18_HUMAN	reviewed	Endogenous retrovirus group K member 18 Pol protein (HERV-K(C1a) Pol protein) (HERV-K110 Pol protein) (HERV-K18 Pol protein) (HERV-K_1q23.3 provirus ancestral Pol protein) [Includes: Reverse transcriptase (EC 2.7.7.49); Ribonuclease H (RNase H) (EC 3.1.26.4)]	ERVK-18	Homo sapiens (Human)	812
P63128	POK9_HUMAN	reviewed	Endogenous retrovirus group K member 9 Pol protein (HERV-K(C6) Gag-Pol protein) (HERV-K109 Gag-Pol protein) (HERV-K_6q14.1 provirus ancestral Gag-Pol polyprotein) [Includes: Protease (EC 3.4.23.50) (PR) (Retropepsin); Reverse transcriptase/ribonuclease H (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p66 RT)]	ERVK-9	Homo sapiens (Human)	1117
P20264	PO3F3_HUMAN	reviewed	POU domain, class 3, transcription factor 3 (Brain-specific homeobox/POU domain protein 1) (Brain-1) (Brn-1) (Octamer-binding protein 8) (Oct-8) (Octamer-binding transcription factor 8) (OTF-8)	POU3F3 BRN1 OTF8	Homo sapiens (Human)	500
Q15165	PON2_HUMAN	reviewed	Serum paraoxonase/arylesterase 2 (PON 2) (EC 3.1.1.2) (EC 3.1.1.81) (Aromatic esterase 2) (A-esterase 2) (Serum aryldialkylphosphatase 2)	PON2	Homo sapiens (Human)	354
Q7LG56	RIR2B_HUMAN	reviewed	Ribonucleoside-diphosphate reductase subunit M2 B (EC 1.17.4.1) (TP53-inducible ribonucleotide reductase M2 B) (p53-inducible ribonucleotide reductase small subunit 2-like protein) (p53R2)	RRM2B P53R2	Homo sapiens (Human)	351
Q5SWL7	PRA14_HUMAN	reviewed	PRAME family member 14	PRAMEF14	Homo sapiens (Human)	426
Q5VTA0	PRA17_HUMAN	reviewed	PRAME family member 17	PRAMEF17	Homo sapiens (Human)	474
Q5VXH4	PRAM6_HUMAN	reviewed	PRAME family member 6	PRAMEF6	Homo sapiens (Human)	476
P57071	PRD15_HUMAN	reviewed	PR domain zinc finger protein 15 (EC 2.1.1.-) (PR domain-containing protein 15) (Zinc finger protein 298)	PRDM15 C21orf83 ZNF298	Homo sapiens (Human)	1507
Q8TCU6	PREX1_HUMAN	reviewed	Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein (P-Rex1) (PtdIns(3,4,5)-dependent Rac exchanger 1)	PREX1 KIAA1415	Homo sapiens (Human)	1659
Q9Y2Y8	PRG3_HUMAN	reviewed	Proteoglycan 3 (Eosinophil major basic protein homolog) (Prepro-major basic protein homolog) (Prepro-MBPH)	PRG3 MBPH UNQ486/PRO1002	Homo sapiens (Human)	225
Q13029	PRDM2_HUMAN	reviewed	PR domain zinc finger protein 2 (EC 2.1.1.43) (GATA-3-binding protein G3B) (Lysine N-methyltransferase 8) (MTB-ZF) (MTE-binding protein) (PR domain-containing protein 2) (Retinoblastoma protein-interacting zinc finger protein) (Zinc finger protein RIZ)	PRDM2 KMT8 RIZ	Homo sapiens (Human)	1718
